
4K,#genre#
CCTV14,http://27.18.85.136:1234/624878440$LR•IPV4•139『线路124』
CCTV14,http://222.140.13.12:1234/624878440$LR•IPV4•139『线路125』
CCTV14,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv14$LR•IPV4•139『线路126』
CCTV14,http://106.115.24.104:19901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•139『线路127』
CCTV14,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000004000006673&livemode=1&stbId=yu&mode=1&$LR•IPV4•139『线路128』
CCTV14,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000010000023358&livemode=1&stbId=yu&mode=1&$LR•IPV4•139『线路129』
CCTV14,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000008170&livemode=1&stbId=yu&mode=1&$LR•IPV4•139『线路130』
CCTV14,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000021349&livemode=1&stbId=yu&mode=1&$LR•IPV4•139『线路131』
CCTV14,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=1000000002000000172&livemode=1&stbId=yu&mode=1&$LR•IPV4•139『线路132』
CCTV14,http://111.29.9.36:6610/000000001000/5000000004000006673/index.m3u8?channel-id=bestzb&Contentid=5000000004000006673&livemode=1&stbId=3$LR•IPV4•139『线路133』
CCTV14,http://111.29.9.33:6610/000000001000/1000000001000008170/index.m3u8?channel-id=bestzb&Contentid=1000000001000008170&livemode=1&stbId=3$LR•IPV4•139『线路134』
CCTV14,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226947/1.m3u8?$LR•IPV6•139『线路135』
CCTV14,https://event.pull.hebtv.com/jishi/cp2.m3u8$LR•IPV4•139『线路136』
CCTV14,http://173.208.212.130:8181/720p/cctv14.m3u8$LR•IPV4•139『线路137』
CCTV14,http://207.56.13.146:81/cdnlive/cctv14.m3u8$LR•IPV4•139『线路138』
CCTV14,http://204.12.221.218:8181/3m1080p/cctv14.m3u8$LR•IPV4•139『线路139』
CCTV15,http://112.123.243.37:50085/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•139『线路1』
CCTV15,http://120.198.95.220:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&down=1$LR•IPV4•139『线路2』
CCTV15,http://124.228.160.176:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•139『线路3』
CCTV15,http://112.27.235.94:8000/hls/16/index.m3u8$LR•IPV4•139『线路4』
CCTV15,http://74.91.26.218:82/live/cctv15hd.m3u8$LR•IPV4•139『线路5』
CCTV15,http://38.75.136.137:98/gslb/dsdqbv/cctv15hd.m3u8?auth=test20251009$LR•IPV4•139『线路6』
CCTV15,http://153.0.171.163:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•139『线路7』
CCTV15,http://120.76.248.139/live/bfgd/4200000133.m3u8$LR•IPV4•139『线路8』
CCTV15,http://live.bypbwxx.top/live/jmmigu1.php?token=9da5ea0cf4d85db21b3cf4d61d66da$LR•IPV4•139『线路9』
CCTV15,http://live.bypbwxx.top/live/jmmigu2.php?token=5c8d7076ffec8047b425d7a72d956e$LR•IPV4•139『线路10』
CCTV15,https://live.chinacert.cftest5.cn/cnmg/live/673168223$LR•IPV4•139『线路11』
CCTV15,http://120.6.237.233:21234/673168223$LR•IPV4•139『线路12』
CCTV15,http://124.77.181.86:3566/673168223$LR•IPV4•139『线路13』
CCTV15,http://14.153.176.157:1234/673168223$LR•IPV4•139『线路14』
CCTV15,http://183.233.155.69:8001/673168223$LR•IPV4•139『线路15』
CCTV15,http://222.134.19.49:8090/673168223$LR•IPV4•139『线路16』
CCTV15,http://121.23.132.38:7788/673168223$LR•IPV4•139『线路17』
CCTV15,http://173.208.212.130:8181/1080p/cctv15.m3u8$LR•IPV4•139『线路18』
CCTV15,http://111.43.126.240:9003/hls/15/index.m3u8$LR•IPV4•139『线路19』
CCTV15,http://47.119.24.76:59093/673168223$LR•IPV4•139『线路20』
CCTV15,http://101.6.130.52:1234/673168223$LR•IPV4•139『线路21』
CCTV15,http://17752995.xyz:51111/673168223$LR•IPV4•139『线路22』
CCTV15,http://rihou.cc:555/tv/[mg]CCTV-15$LR•IPV4•139『线路23』
CCTV15,http://192.151.150.154/live/cctv15hd.m3u8$LR•IPV4•139『线路24』
CCTV15,http://58.56.162.102:4466/newlive/live/hls/16/live.m3u8$LR•IPV4•139『线路25』
CCTV15,http://198.204.228.26/live/cctv15hd.m3u8$LR•IPV4•139『线路26』
CCTV15,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv15hd$LR•IPV4•139『线路27』
CCTV15,http://fcasad.x3322.net:9901/tsfile/live/1035_1.m3u8?key=txiptv$LR•IPV4•139『线路28』
CCTV15,http://120.233.73.4:19901/tsfile/live/1002_1.m3u8?key=txiptv$LR•IPV4•139『线路29』
CCTV15,http://home.amucn.net:8800/rtp/239.49.0.128:8000$LR•IPV4•139『线路30』
CCTV15,http://emby.xlangnan.cn:10316/rtp/239.254.201.124:8136$LR•IPV4•139『线路31』
CCTV15,http://wangfei.uno:9999/rtp/225.1.2.221:11440$LR•IPV4•139『线路32』
CCTV15,http://hiliu.myds.me:18088/rtp/239.69.1.155:10566$LR•IPV4•139『线路33』
CCTV15,http://b.xiongnas.top:8888/rtp/239.3.1.153:8136$LR•IPV4•139『线路34』
CCTV15,http://www.sclvip.top:5566/rtp/239.49.0.128:8000$LR•IPV4•139『线路35』
CCTV15,http://www.sjwyp.com:4022/rtp/239.254.201.124:8136$LR•IPV4•139『线路36』
CCTV15,http://youngx.top:4022/rtp/233.18.204.81:5140$LR•IPV4•139『线路37』
CCTV15,http://joyznm.i234.me:20000/rtp/239.3.1.153:8136$LR•IPV4•139『线路38』
CCTV15,http://home.scanflove.com:7788/rtp/235.254.198.11:1320$LR•IPV4•139『线路39』
CCTV15,http://www.maomizi.cn:9530/rtp/239.77.1.239:5146$LR•IPV4•139『线路40』
CCTV15,http://z.d4p.cn:8000/rtp/239.49.0.128:8000$LR•IPV4•139『线路41』
CCTV15,http://liuwenxiaokevin.top:14044/rtp/233.18.204.81:5140$LR•IPV4•139『线路42』
CCTV15,http://hongzhijiaoyu.net:8188/rtp/239.77.1.239:5146$LR•IPV4•139『线路43』
CCTV15,http://www.negative.top:50000/rtp/233.50.200.133:5140$LR•IPV4•139『线路44』
CCTV15,http://zczb.aylzline.top:8899/rtp/225.1.2.221:11440$LR•IPV4•139『线路45』
CCTV15,http://nas.lyfkai.cn:19999/rtp/239.69.1.155:10566$LR•IPV4•139『线路46』
CCTV15,http://pr.19760929.xyz:9688/rtp/239.77.1.239:5146$LR•IPV4•139『线路47』
CCTV15,http://www.wjyu.top:4022/rtp/233.18.204.81:5140$LR•IPV4•139『线路48』
CCTV15,http://vp.maomizi.cc:9530/rtp/239.77.1.239:5146$LR•IPV4•139『线路49』
CCTV15,http://czkeji.vip:9000/rtp/239.252.219.79:5140$LR•IPV4•139『线路50』
CCTV15,http://ds3622.guangyuan.site:8188/rtp/239.77.1.239:5146$LR•IPV4•139『线路51』
CCTV15,http://lbyjlt.vv5678.cn:8880/rtp/239.77.1.239:5146$LR•IPV4•139『线路52』
CCTV15,http://hnzznas.xgpuplay.eu.org:8818/rtp/225.1.2.221:11440$LR•IPV4•139『线路53』
CCTV15,http://marcvision.xyz:8000/rtp/238.1.78.222:7648$LR•IPV4•139『线路54』
CCTV15,http://www.hongzhijiaoyu.net:8188/rtp/239.77.1.239:5146$LR•IPV4•139『线路55』
CCTV15,http://yhms.aylzline.top:8899/rtp/225.1.2.221:11440$LR•IPV4•139『线路56』
CCTV15,http://www.ruoshui.uno:554/rtp/239.77.1.239:5146$LR•IPV4•139『线路57』
CCTV15,http://www.syy3.top:3861/rtp/239.77.1.239:5146$LR•IPV4•139『线路58』
CCTV15,http://alist.guangyuan.site:8188/rtp/239.77.1.239:5146$LR•IPV4•139『线路59』
CCTV15,http://www.marcvision.xyz:8000/rtp/238.1.78.222:7648$LR•IPV4•139『线路60』
CCTV15,http://www.huijie5421.cn:8800/rtp/239.49.0.128:8000$LR•IPV4•139『线路61』
CCTV15,http://www.andy-nas.top:8623/rtp/239.76.252.252:9000$LR•IPV4•139『线路62』
CCTV15,http://www.andy-nas.top:8623/rtp/239.76.245.252:1234$LR•IPV4•139『线路63』
CCTV15,http://esxi.juzhijian.com:8822/rtp/239.16.20.15:10150$LR•IPV4•139『线路64』
CCTV15,http://0000505.xyz:8888/rtp/239.76.252.252:9000$LR•IPV4•139『线路65』
CCTV15,http://0000505.xyz:8888/rtp/239.76.245.252:1234$LR•IPV4•139『线路66』
CCTV15,http://ipv4.hs.imyjy.cn:7088/rtp/233.50.200.133:5140$LR•IPV4•139『线路67』
CCTV15,http://sdray.gicp.net:8822/rtp/239.16.20.15:10150$LR•IPV4•139『线路68』
CCTV15,http://www.yyf1991.top:9999/rtp/233.18.204.81:5140$LR•IPV4•139『线路69』
CCTV15,http://168250.xyz:1111/rtp/239.5.1.139:5000$LR•IPV4•139『线路70』
CCTV15,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.155:10566$LR•IPV4•139『线路71』
CCTV15,http://server.juzhijian.com:8822/rtp/239.16.20.15:10150$LR•IPV4•139『线路72』
CCTV15,http://zhangkx717.cn:9999/rtp/239.69.1.155:10566$LR•IPV4•139『线路73』
CCTV15,http://a.xiongnas.top:8888/rtp/239.3.1.153:8136$LR•IPV4•139『线路74』
CCTV15,http://nas.iszbd.com:4022/rtp/225.0.4.220:7980$LR•IPV4•139『线路75』
CCTV15,http://www.rongrong.me:14022/rtp/233.18.204.81:5140$LR•IPV4•139『线路76』
CCTV15,http://wmh.wmh.ink:6633/rtp/239.77.1.239:5146$LR•IPV4•139『线路77』
CCTV15,http://x1x.bid:5146/rtp/239.3.1.153:8136$LR•IPV4•139『线路78』
CCTV15,http://iptv.xxika.net:8188/rtp/239.77.1.239:5146$LR•IPV4•139『线路79』
CCTV15,http://116.128.243.121:9905/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•139『线路80』
CCTV15,http://39.165.39.49:85/tsfile/live/1086_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•139『线路81』
CCTV15,http://222.223.41.27:8888/hls/15/index.m3u8$LR•IPV4•139『线路82』
CCTV15,http://223.95.198.3:8000/hls/15/index.m3u8$LR•IPV4•139『线路83』
CCTV15,http://183.129.255.66:8480/hls/16/index.m3u8$LR•IPV4•139『线路84』
CCTV15,http://27.129.145.110:4433/hls/15/index.m3u8$LR•IPV4•139『线路85』
CCTV15,http://bit.famcloud.top:9878/rtp/239.3.1.153:8136$LR•IPV4•139『线路86』
CCTV15,http://route.079915.xyz:4022/rtp/239.3.1.153:8136$LR•IPV4•139『线路87』
CCTV15,http://laiboy.asuscomm.com:58686/rtp/239.3.1.153:8136$LR•IPV4•139『线路88』
CCTV15,http://owvpn.famcloud.top:9878/rtp/239.3.1.153:8136$LR•IPV4•139『线路89』
CCTV15,http://tonsir.oicp.net:15893/rtp/239.3.1.153:8136$LR•IPV4•139『线路90』
CCTV15,http://laiboy.myds.me:58686/rtp/239.3.1.153:8136$LR•IPV4•139『线路91』
CCTV15,http://mom.famcloud.top:9878/rtp/239.3.1.153:8136$LR•IPV4•139『线路92』
CCTV15,http://www.uibehw.cn:4022/rtp/239.3.1.153:8136$LR•IPV4•139『线路93』
CCTV15,http://laowang666.familyds.com:6300/rtp/239.3.1.153:8136$LR•IPV4•139『线路94』
CCTV15,http://nas.sphinger.cn:11012/rtp/239.3.1.153:8136$LR•IPV4•139『线路95』
CCTV15,http://sphinger.f3322.net:11012/rtp/239.3.1.153:8136$LR•IPV4•139『线路96』
CCTV15,http://www.photoby.us:28012/rtp/239.3.1.153:8136$LR•IPV4•139『线路97』
CCTV15,http://photoby.us:28012/rtp/239.3.1.153:8136$LR•IPV4•139『线路98』
CCTV15,http://rt.096096.xyz:61612/rtp/239.3.1.153:8136$LR•IPV4•139『线路99』
CCTV15,http://wuyanjiang.cn:8012/rtp/239.3.1.153:8136$LR•IPV4•139『线路100』
CCTV15,http://www.221111.best:8012/rtp/239.3.1.153:8136$LR•IPV4•139『线路101』
CCTV15,http://file.rbscraft.com:4022/rtp/239.3.1.153:8136$LR•IPV4•139『线路102』
CCTV15,http://www.ikuai.me:4022/rtp/239.3.1.153:8136$LR•IPV4•139『线路103』
CCTV15,http://unicom3.swjms.com:4022/rtp/239.3.1.153:8136$LR•IPV4•139『线路104』
CCTV15,http://gmk.ddns.wangbin.us:4022/rtp/239.3.1.153:8136$LR•IPV4•139『线路105』
CCTV15,http://guoxue.synology.me:57022/rtp/239.3.1.153:8136$LR•IPV4•139『线路106』
CCTV15,http://superpostmail.3322.org:1193/rtp/239.3.1.153:8136$LR•IPV4•139『线路107』
CCTV15,http://home.hexuntong.net:8188/rtp/239.3.1.153:8136$LR•IPV4•139『线路108』
CCTV15,http://awnjnmctlaxqsapgzjjsvvfsp.xyz:4022/rtp/239.3.1.153:8136$LR•IPV4•139『线路109』
CCTV15,http://139.155.89.87:1000/673168223$LR•IPV4•139『线路110』
CCTV15,http://101.34.236.223:1112/673168223$LR•IPV4•139『线路111』
CCTV15,http://dx.joygala.cn:8118/rtp/239.49.0.15:8112$LR•IPV4•139『线路112』
CCTV15,http://60.10.139.113:8801/hls/97/index.m3u8$LR•IPV4•139『线路113』
CCTV15,https://live.264788.xyz/channel/cctv15?streamid=6d7a6859e22aa51e7c09b29a9f1848d7&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•139『线路114』
CCTV15,https://live.264788.xyz/channel/cctv15?streamid=487b3ba4a02ac11c8df5b62e9d5e3deb&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•139『线路115』
CCTV15,https://live.264788.xyz/channel/cctv15?streamid=2271e48a39448bdf5ec06125102e8ad0&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•139『线路116』
CCTV15,https://live.264788.xyz/channel/cctv15?streamid=6cb793152bc3feaeb0d36b1f78734e29&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•139『线路117』
CCTV15,https://live.264788.xyz/channel/cctv15?streamid=0168b85cf8f8079b99ecc4b3d00b20d2&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•139『线路118』
CCTV15,https://live.264788.xyz/channel/cctv15?streamid=57de0bed5d834945e7cc8c1b36fc7cc1&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•139『线路119』
CCTV15,https://live.264788.xyz/channel/cctv15?streamid=b4f89c876ad7c8ac4af8056de8e12c84&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•139『线路120』
CCTV15,https://live.264788.xyz/channel/cctv15?streamid=bf37f0c53142ac899540c9325d6ed531&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•139『线路121』
CCTV15,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225785/1.m3u8$LR•IPV4•139『线路122』
CCTV15,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225785/index.m3u8$LR•IPV4•139『线路123』
CCTV15,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227361/index.m3u8$LR•IPV4•139『线路124』
CCTV15,http://27.18.85.136:1234/673168223$LR•IPV4•139『线路125』
CCTV15,http://222.140.13.12:1234/673168223$LR•IPV4•139『线路126』
CCTV15,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv15$LR•IPV4•139『线路127』
CCTV15,http://61.145.242.11:9088/hls/15/index.m3u8$LR•IPV4•139『线路128』
CCTV15,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000005000018417&livemode=1&stbId=yu&mode=1&$LR•IPV4•139『线路129』
CCTV15,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000011000031109&livemode=1&stbId=yu&mode=1&$LR•IPV4•139『线路130』
CCTV15,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000002000008163&livemode=1&stbId=yu&mode=1&$LR•IPV4•139『线路131』
CCTV15,http://111.29.9.36:6610/000000001000/1000000002000008163/index.m3u8?channel-id=ystenlive&Contentid=1000000002000008163&livemode=1&stbId=3$LR•IPV4•139『线路132』
CCTV15,http://111.29.9.33:6610/000000001000/1000000002000008163/index.m3u8?channel-id=bestzb&Contentid=1000000002000008163&livemode=1&stbId=3$LR•IPV4•139『线路133』
CCTV15,https://piccpndks.v.kcdnvip.com/audio/cctv15_2/index.m3u8$LR•IPV4•139『线路134』
CCTV15,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226333/1.m3u8?$LR•IPV6•139『线路135』
CCTV15,https://xykt-fix.github.io/play/a02e/index.m3u8$LR•IPV4•139『线路136』
CCTV15,http://207.56.13.146:81/cdnlive/cctv15.m3u8$LR•IPV4•139『线路137』
CCTV15,http://173.208.212.130:8181/720p/cctv15.m3u8$LR•IPV4•139『线路138』
CCTV15,http://204.12.221.218:8181/3m1080p/cctv15.m3u8$LR•IPV4•139『线路139』
CCTV16,http://gmxw.7766.org:808/hls/169/index.m3u8$LR•IPV4•106『线路1』
CCTV16,http://74.91.26.218:82/live/cctv16hd.m3u8$LR•IPV4•106『线路2』
CCTV16,http://38.75.136.137:98/gslb/dsdqbv/cctv16hd.m3u8?auth=test20251009$LR•IPV4•106『线路3』
CCTV16,http://173.208.212.130:8181/1080p/cctv16.m3u8$LR•IPV4•106『线路4』
CCTV16,http://111.43.126.240:9003/hls/16/index.m3u8$LR•IPV4•106『线路5』
CCTV16,http://rihou.cc:555/tv/[mg]CCTV-16$LR•IPV4•106『线路6』
CCTV16,http://192.151.150.154/live/cctv16hd.m3u8$LR•IPV4•106『线路7』
CCTV16,http://198.204.228.26/live/cctv16hd.m3u8$LR•IPV4•106『线路8』
CCTV16,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv16hd$LR•IPV4•106『线路9』
CCTV16,http://fcasad.x3322.net:9901/tsfile/live/1094_1.m3u8?key=txiptv$LR•IPV4•106『线路10』
CCTV16,http://home.amucn.net:8800/rtp/239.49.8.31:8000$LR•IPV4•106『线路11』
CCTV16,http://emby.xlangnan.cn:10316/rtp/239.254.200.61:6344$LR•IPV4•106『线路12』
CCTV16,http://hiliu.myds.me:18088/rtp/239.69.1.247:11124$LR•IPV4•106『线路13』
CCTV16,http://b.xiongnas.top:8888/rtp/239.3.1.184:8001$LR•IPV4•106『线路14』
CCTV16,http://b.xiongnas.top:8888/rtp/239.3.1.183:8001$LR•IPV4•106『线路15』
CCTV16,http://www.sclvip.top:5566/rtp/239.49.8.31:8000$LR•IPV4•106『线路16』
CCTV16,http://www.sjwyp.com:4022/rtp/239.254.200.61:6344$LR•IPV4•106『线路17』
CCTV16,http://youngx.top:4022/rtp/233.18.204.82:5140$LR•IPV4•106『线路18』
CCTV16,http://youngx.top:4022/rtp/233.18.204.114:5140$LR•IPV4•106『线路19』
CCTV16,http://youngx.top:4022/rtp/233.18.204.215:5140$LR•IPV4•106『线路20』
CCTV16,http://joyznm.i234.me:20000/rtp/239.3.1.184:8001$LR•IPV4•106『线路21』
CCTV16,http://joyznm.i234.me:20000/rtp/239.3.1.183:8001$LR•IPV4•106『线路22』
CCTV16,http://www.maomizi.cn:9530/rtp/239.77.0.165:5146$LR•IPV4•106『线路23』
CCTV16,http://z.d4p.cn:8000/rtp/239.49.8.31:8000$LR•IPV4•106『线路24』
CCTV16,http://liuwenxiaokevin.top:14044/rtp/233.18.204.82:5140$LR•IPV4•106『线路25』
CCTV16,http://liuwenxiaokevin.top:14044/rtp/233.18.204.114:5140$LR•IPV4•106『线路26』
CCTV16,http://liuwenxiaokevin.top:14044/rtp/233.18.204.215:5140$LR•IPV4•106『线路27』
CCTV16,http://hongzhijiaoyu.net:8188/rtp/239.77.0.165:5146$LR•IPV4•106『线路28』
CCTV16,http://www.negative.top:50000/rtp/233.50.201.192:5140$LR•IPV4•106『线路29』
CCTV16,http://nas.lyfkai.cn:19999/rtp/239.69.1.247:11124$LR•IPV4•106『线路30』
CCTV16,http://pr.19760929.xyz:9688/rtp/239.77.0.165:5146$LR•IPV4•106『线路31』
CCTV16,http://www.wjyu.top:4022/rtp/233.18.204.82:5140$LR•IPV4•106『线路32』
CCTV16,http://www.wjyu.top:4022/rtp/233.18.204.114:5140$LR•IPV4•106『线路33』
CCTV16,http://www.wjyu.top:4022/rtp/233.18.204.215:5140$LR•IPV4•106『线路34』
CCTV16,http://vp.maomizi.cc:9530/rtp/239.77.0.165:5146$LR•IPV4•106『线路35』
CCTV16,http://czkeji.vip:9000/rtp/239.252.220.237:5140$LR•IPV4•106『线路36』
CCTV16,http://ds3622.guangyuan.site:8188/rtp/239.77.0.165:5146$LR•IPV4•106『线路37』
CCTV16,http://lbyjlt.vv5678.cn:8880/rtp/239.77.0.165:5146$LR•IPV4•106『线路38』
CCTV16,http://www.hongzhijiaoyu.net:8188/rtp/239.77.0.165:5146$LR•IPV4•106『线路39』
CCTV16,http://www.ruoshui.uno:554/rtp/239.77.0.165:5146$LR•IPV4•106『线路40』
CCTV16,http://www.syy3.top:3861/rtp/239.77.0.165:5146$LR•IPV4•106『线路41』
CCTV16,http://alist.guangyuan.site:8188/rtp/239.77.0.165:5146$LR•IPV4•106『线路42』
CCTV16,http://www.huijie5421.cn:8800/rtp/239.49.8.31:8000$LR•IPV4•106『线路43』
CCTV16,http://www.andy-nas.top:8623/rtp/239.76.253.98:9000$LR•IPV4•106『线路44』
CCTV16,http://www.andy-nas.top:8623/rtp/239.76.246.98:1234$LR•IPV4•106『线路45』
CCTV16,http://www.andy-nas.top:8623/rtp/239.76.254.200:9000$LR•IPV4•106『线路46』
CCTV16,http://www.andy-nas.top:8623/rtp/239.76.253.230:9000$LR•IPV4•106『线路47』
CCTV16,http://0000505.xyz:8888/rtp/239.76.253.98:9000$LR•IPV4•106『线路48』
CCTV16,http://0000505.xyz:8888/rtp/239.76.246.98:1234$LR•IPV4•106『线路49』
CCTV16,http://0000505.xyz:8888/rtp/239.76.254.200:9000$LR•IPV4•106『线路50』
CCTV16,http://0000505.xyz:8888/rtp/239.76.253.230:9000$LR•IPV4•106『线路51』
CCTV16,http://ipv4.hs.imyjy.cn:7088/rtp/233.50.201.192:5140$LR•IPV4•106『线路52』
CCTV16,http://www.yyf1991.top:9999/rtp/233.18.204.82:5140$LR•IPV4•106『线路53』
CCTV16,http://www.yyf1991.top:9999/rtp/233.18.204.114:5140$LR•IPV4•106『线路54』
CCTV16,http://www.yyf1991.top:9999/rtp/233.18.204.215:5140$LR•IPV4•106『线路55』
CCTV16,http://168250.xyz:1111/rtp/239.5.1.146:5000$LR•IPV4•106『线路56』
CCTV16,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.247:11124$LR•IPV4•106『线路57』
CCTV16,http://zhangkx717.cn:9999/rtp/239.69.1.247:11124$LR•IPV4•106『线路58』
CCTV16,http://a.xiongnas.top:8888/rtp/239.3.1.184:8001$LR•IPV4•106『线路59』
CCTV16,http://a.xiongnas.top:8888/rtp/239.3.1.183:8001$LR•IPV4•106『线路60』
CCTV16,http://38.75.136.137:98/gslb/dsdqpub/cctv16hd.m3u8?auth=testpub$LR•IPV4•106『线路61』
CCTV16,http://223.95.198.3:8000/hls/16/index.m3u8$LR•IPV4•106『线路62』
CCTV16,http://183.129.255.66:8480/hls/17/index.m3u8$LR•IPV4•106『线路63』
CCTV16,http://27.129.145.110:4433/hls/16/index.m3u8$LR•IPV4•106『线路64』
CCTV16,http://bit.famcloud.top:9878/rtp/239.3.1.184:8001$LR•IPV4•106『线路65』
CCTV16,http://route.079915.xyz:4022/rtp/239.3.1.184:8001$LR•IPV4•106『线路66』
CCTV16,http://laiboy.asuscomm.com:58686/rtp/239.3.1.184:8001$LR•IPV4•106『线路67』
CCTV16,http://owvpn.famcloud.top:9878/rtp/239.3.1.184:8001$LR•IPV4•106『线路68』
CCTV16,http://tonsir.oicp.net:15893/rtp/239.3.1.184:8001$LR•IPV4•106『线路69』
CCTV16,http://laiboy.myds.me:58686/rtp/239.3.1.184:8001$LR•IPV4•106『线路70』
CCTV16,http://mom.famcloud.top:9878/rtp/239.3.1.184:8001$LR•IPV4•106『线路71』
CCTV16,http://www.uibehw.cn:4022/rtp/239.3.1.184:8001$LR•IPV4•106『线路72』
CCTV16,http://laowang666.familyds.com:6300/rtp/239.3.1.184:8001$LR•IPV4•106『线路73』
CCTV16,http://nas.sphinger.cn:11012/rtp/239.3.1.184:8001$LR•IPV4•106『线路74』
CCTV16,http://sphinger.f3322.net:11012/rtp/239.3.1.184:8001$LR•IPV4•106『线路75』
CCTV16,http://x1x.bid:5146/rtp/239.3.1.184:8001$LR•IPV4•106『线路76』
CCTV16,http://www.photoby.us:28012/rtp/239.3.1.184:8001$LR•IPV4•106『线路77』
CCTV16,http://photoby.us:28012/rtp/239.3.1.184:8001$LR•IPV4•106『线路78』
CCTV16,http://rt.096096.xyz:61612/rtp/239.3.1.184:8001$LR•IPV4•106『线路79』
CCTV16,http://wuyanjiang.cn:8012/rtp/239.3.1.184:8001$LR•IPV4•106『线路80』
CCTV16,http://www.221111.best:8012/rtp/239.3.1.184:8001$LR•IPV4•106『线路81』
CCTV16,http://file.rbscraft.com:4022/rtp/239.3.1.184:8001$LR•IPV4•106『线路82』
CCTV16,http://www.ikuai.me:4022/rtp/239.3.1.184:8001$LR•IPV4•106『线路83』
CCTV16,http://unicom3.swjms.com:4022/rtp/239.3.1.184:8001$LR•IPV4•106『线路84』
CCTV16,http://gmk.ddns.wangbin.us:4022/rtp/239.3.1.184:8001$LR•IPV4•106『线路85』
CCTV16,http://guoxue.synology.me:57022/rtp/239.3.1.184:8001$LR•IPV4•106『线路86』
CCTV16,http://superpostmail.3322.org:1193/rtp/239.3.1.184:8001$LR•IPV4•106『线路87』
CCTV16,http://home.hexuntong.net:8188/rtp/239.3.1.184:8001$LR•IPV4•106『线路88』
CCTV16,http://awnjnmctlaxqsapgzjjsvvfsp.xyz:4022/rtp/239.3.1.184:8001$LR•IPV4•106『线路89』
CCTV16,http://dx.joygala.cn:8118/rtp/239.49.8.31:8000$LR•IPV4•106『线路90』
CCTV16,https://live.264788.xyz/channel/cctv16?streamid=d1ef1cb15a9781aecd1fa91d03ab41ac&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•106『线路91』
CCTV16,https://live.264788.xyz/channel/cctv16?streamid=8eb5a3dee64a6f1b00b9eb5c7cd2573a&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•106『线路92』
CCTV16,https://live.264788.xyz/channel/cctv16?streamid=d8dbfb7e9b4e78fc73baf57e7b53ced6&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•106『线路93』
CCTV16,https://live.264788.xyz/channel/cctv16?streamid=cc85018b83212f71155d47ecd19d745e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•106『线路94』
